Station Name: MULLINGAR
Station Height: 101 M 
Latitude:53.537  ,Longitude: -7.362


year:  -  Year
month: -  Month
rain:  -  Precipitation Amount (mm)
meant: -  Mean Air Temperature (C)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
mnmax: -  Mean Maximum Temperature (C)
mnmin: -  Mean Minimum Temperature (C)
gmin:  -  Grass Minimum Temperature (C)
wdsp:  -  Mean Wind Speed (knot)
mxgt:  -  Highest Gust (knot)
sun:   -  Sunshine duration (hours)
ind:   -  Indicator

year,month,meant,maxtp,mintp,mnmax,mnmin,rain,gmin,wdsp,maxgt,sun
2000,10,8.7,17.2,-1.3,12.7,4.8,152.9,-5.4,8.5,41,120.0
2000,11,5.7,13.2,-1.0,8.9,2.6,147.8,-5.8,8.7,48,71.0
2000,12,4.7,12.4,-8.0,7.3,2.2,124.8,-10.9,8.0,41,37.6
2001,1,3.2,10.2,-5.5,6.1,0.3,38.1,-10.3,6.7,35,79.5
2001,2,4.2,12.6,-5.4,8.1,0.3,48.6,-10.0,6.7,45,98.5
2001,3,4.9,13.2,-8.0,8.4,1.5,70.9,-12.7,7.8,39,110.8
2001,4,7.2,13.7,-1.1,11.4,3.0,90.0,-9.8,7.2,44,146.7
2001,5,11.8,23.4,-1.1,17.1,6.5,40.6,-4.7,5.5,35,233.3
2001,6,12.6,22.0,2.3,17.0,8.2,80.4,-2.6,5.9,29,138.8
2001,7,14.7,25.5,3.9,19.1,10.4,43.5,1.1,5.7,36,115.9
2001,8,14.4,22.9,4.2,19.1,9.6,105.0,1.2,5.0,37,171.8
2001,9,13.1,19.9,4.3,17.2,9.0,54.5,-1.4,6.3,38,134.9
2001,10,11.4,19.8,0.1,15.1,7.8,96.3,-2.9,7.9,38,96.6
2001,11,7.6,14.5,-1.4,10.8,4.4,59.9,-7.3,6.4,37,42.2
2001,12,4.4,12.8,-7.5,7.8,0.9,35.8,-11.3,6.6,43,104.4
2002,1,6.3,13.6,-8.0,9.4,3.1,126.4,-12.0,8.9,50,52.8
2002,2,6.2,12.9,-3.0,9.5,2.9,183.7,-8.2,10.3,44,72.6
2002,3,7.1,14.3,-2.5,10.8,3.4,58.3,-7.8,8.4,47,107.7
2002,4,8.2,17.7,-2.3,12.5,3.9,77.4,-8.1,8.1,43,170.5
2002,5,10.8,17.9,1.2,14.9,6.7,117.6,-2.6,7.5,43,151.3
2002,6,12.7,19.8,5.6,16.4,9.0,89.6,1.7,7.6,35,144.6
2002,7,14.3,23.1,6.8,17.7,10.8,81.3,3.5,5.5,25,98.7
2002,8,15.2,25.0,7.0,19.1,11.3,46.0,3.1,5.2,37,137.9
2002,9,13.0,20.5,2.4,17.6,8.4,18.9,-0.7,5.0,29,129.7
2002,10,9.0,19.2,-2.1,12.9,5.1,157.6,-6.8,6.2,48,109.4
2002,11,8.0,15.3,-1.9,10.9,5.1,148.2,-6.5,7.8,49,67.9
2002,12,5.8,12.6,-3.8,7.7,3.9,107.6,-8.7,7.0,38,37.6
2003,1,4.7,11.6,-5.7,7.5,1.8,57.5,-10.2,8.2,42,83.9
2003,2,4.7,12.0,-5.0,7.9,1.5,33.6,-10.4,8.0,36,95.0
2003,3,7.2,15.9,-1.2,12.3,2.2,43.7,-6.9,6.9,38,159.9
2003,4,9.3,21.6,-3.1,13.8,4.7,65.4,-7.7,7.1,41,180.8
2003,5,10.6,23.6,2.3,14.6,6.6,126.9,-1.8,7.7,34,161.1
2003,6,13.5,21.8,4.5,17.9,9.0,84.0,1.4,6.9,30,172.5
2003,7,15.7,24.7,9.1,19.6,11.9,61.7,3.7,6.3,30,123.4
2003,8,16.0,29.1,5.5,21.0,11.1,13.3,-0.4,5.0,26,194.3
2003,9,12.8,23.2,3.3,17.6,8.0,48.6,-1.1,5.1,27,115.7
2003,10,8.8,18.1,-2.5,12.9,4.7,44.2,-6.7,6.2,35,133.7
2003,11,7.4,17.0,-2.8,11.2,3.6,79.6,-6.5,8.1,37,102.1
2003,12,4.9,12.7,-5.7,8.1,1.7,79.2,-10.9,6.3,34,67.0
2004,1,4.9,11.7,-6.3,7.8,1.9,108.3,-11.0,7.3,50,65.9
2004,2,4.6,14.3,-6.1,8.8,0.4,31.9,-11.7,6.4,37,126.5
2004,3,6.3,14.3,-6.2,10.5,2.1,62.8,-11.1,8.3,51,153.3
2004,4,8.4,17.4,-0.5,12.6,4.3,58.7,-5.0,7.4,40,158.2
2004,5,11.0,18.6,1.2,15.8,6.2,51.6,-2.5,5.8,33,190.0
2004,6,14.2,22.9,4.3,18.5,9.8,68.2,-0.5,7.0,30,169.4
2004,7,14.0,22.5,4.1,18.1,9.8,51.1,0.9,5.7,29,161.3
2004,8,15.5,25.9,4.3,19.6,11.4,121.9,1.4,5.9,28,145.4
2004,9,13.6,23.1,4.9,17.0,10.3,86.8,-1.2,7.9,35,120.8
2004,10,8.3,15.6,-3.0,12.1,4.4,156.3,-7.6,6.7,38,127.9
2004,11,7.7,13.2,0.3,10.4,5.1,69.1,-5.6,6.3,31,49.5
2004,12,5.9,12.1,-3.3,8.8,3.0,86.4,-9.0,8.0,37,49.9
2005,1,6.3,13.2,-1.9,9.1,3.4,127.3,-6.2,9.8,57,54.7
2005,2,4.7,11.5,-2.7,7.8,1.6,36.5,-8.1,6.8,40,84.5
2005,3,7.8,19.1,-4.4,11.3,4.3,63.5,-10.1,7.1,29,103.1
2005,4,7.9,17.0,-1.6,12.2,3.7,81.6,-5.3,7.6,37,151.1
2005,5,10.0,18.3,0.1,14.6,5.4,87.6,-4.7,7.0,34,206.5
2005,6,14.4,23.2,4.4,18.6,10.1,36.9,0.2,5.8,29,141.3
2005,7,15.5,27.2,7.3,19.2,11.7,67.3,4.4,5.2,30,132.9
2005,8,14.6,23.0,6.3,19.2,10.1,58.0,3.2,5.3,30,141.8
2005,9,13.2,22.9,0.1,17.6,8.8,59.6,-2.9,6.7,33,109.6
2005,10,11.1,18.7,-0.7,14.6,7.6,108.6,-4.3,7.4,35,75.7
2005,11,5.9,16.4,-3.4,9.7,2.2,71.0,-7.0,6.6,46,89.5
2005,12,5.2,11.8,-4.2,8.2,2.2,68.8,-10.0,6.0,31,51.2
2006,1,5.2,12.1,-2.3,8.1,2.4,38.5,-7.3,6.9,39,59.0
2006,2,4.5,12.5,-4.8,7.8,1.1,44.8,-8.8,6.4,35,74.3
2006,3,5.2,14.1,-7.2,8.6,1.8,119.2,-12.2,7.7,33,90.6
2006,4,7.9,16.8,-4.4,12.5,3.4,50.6,-9.1,6.8,34,188.7
2006,5,10.5,21.6,0.5,14.7,6.3,133.7,-3.1,7.1,33,168.8
2006,6,14.6,25.6,4.7,19.5,9.7,20.8,2.3,5.7,33,211.3
2006,7,16.9,29.4,4.5,22.6,11.2,48.3,0.5,5.6,29,232.4
2006,8,14.7,23.7,4.5,18.5,10.8,60.3,1.5,5.6,27,114.7
2006,9,14.4,22.1,2.6,18.5,10.3,133.9,-1.3,7.0,44,112.0
2006,10,11.3,18.1,3.1,15.2,7.3,106.3,-1.1,6.4,34,112.1
2006,11,6.8,13.3,-4.0,10.4,3.2,88.4,-7.9,7.5,40,88.1
2006,12,5.9,13.0,-4.3,8.7,3.0,159.7,-8.1,8.4,52,50.6
2007,1,6.2,12.5,-1.8,8.8,3.5,125.9,-7.6,8.5,51, 
2007,2,5.0,12.8,-6.7,8.6,1.5,79.1,-11.7,6.5,40, 
2007,3,6.0,13.6,-2.9,10.5,1.5,71.6,-6.5,7.0,41, 
2007,4,10.4,20.6,-1.1,15.7,5.0,26.0,-4.7,5.2,29, 
2007,5,10.4,21.7,0.6,15.0,5.8,69.3,-3.1,6.3,35, 
2007,6,13.5,24.0,3.3,17.7,9.4,113.6,1.3,5.6,26, 
2007,7,14.0,21.2,5.2,18.1,9.9,156.4,2.5,5.0,35, 
2007,8,14.5,23.0,7.8,18.4,10.5,100.1,4.5,5.0,25, 
2007,9,12.6,21.3,0.4,16.8,8.4,42.0,-3.8,4.9,28, 
2007,10,10.6,17.5,-2.9,14.9,6.3,44.4,-5.2,4.9,28, 
2007,11,8.1,15.7,-2.6,10.9,5.2,53.2,-5.8,5.7,30, 
2007,12,5.7,13.8,-2.8,9.0,2.5,113.4,-8.2,7.8,40, 
2008,1,5.6,13.1,-3.5,8.8,2.3,138.5,-6.4,8.1,41, 
2008,2,5.4,13.8,-6.1,9.3,1.5,54.6,-9.7,7.3,43, 
2008,3,5.5,11.6,-2.5,9.4,1.6,91.6,-7.6,7.9,45, 
2008,4,7.5,16.4,-1.9,12.0,2.9,59.1,-5.7,6.6,34, 
2008,5,12.5,23.1,2.2,17.5,7.6,23.4,-1.5,6.4,33, 
2008,6,12.5,22.1,1.5,17.1,7.9,84.7,-0.9,5.6,36, 
2008,7,14.6,23.8,3.6,18.8,10.3,110.1,0.6,5.7,30, 
2008,8,14.9,20.7,7.1,18.2,11.7,154.5,3.9,5.7,25, 
2008,9,12.0,19.7,4.0,16.2,7.8,104.8,0.7,5.0,28, 
2008,10,8.1,16.3,-1.1,12.3,4.0,124.0,-5.1,6.5,34, 
2008,11,6.7,12.3,-5.2,9.3,4.0,78.2,-9.2,6.3,33, 
2008,12,4.1,12.1,-5.3,7.2,1.0,61.5,-8.9,5.5,38, 
2009,1,3.5,11.3,-7.3,6.8,0.3,104.6,-10.4,7.1,48, 
2009,2,4.9,11.0,-4.6,7.9,1.9,25.8,-8.0,4.6,28, 
2009,3,6.5,16.4,-2.2,10.8,2.2,40.7,-5.0,6.5,34, 
2009,4,8.7,17.6,-0.5,12.9,4.4,102.9,-4.0,6.2,34, 
2009,5,10.8,22.1,2.2,15.2,6.5,75.0,-0.9,7.0,33, 
2009,6,14.4,26.6,4.4,19.3,9.5,86.6,1.3,5.0,29, 
2009,7,14.7,23.5,6.9,18.7,10.8,196.3,2.1,5.8,27, 
2009,8,14.5,21.6,6.3,18.5,10.5,135.2,1.3,6.6,28, 
2009,9,12.5,19.8,3.4,16.6,8.3,38.1,-1.2,5.0,27, 
2009,10,10.9,16.2,-0.7,14.3,7.4,89.7,-4.5,5.6,34, 
2009,11,6.5,14.0,-2.4,9.6,3.4,213.6,-6.4,7.6,44, 
2009,12,2.2,11.2,-10.0,5.4,-1.0,73.9,-13.0,5.6,37, 
2010,1,1.5,10.6,-9.8,4.7,-1.8,45.0,-12.4,5.3,36, 
2010,2,2.2,9.2,-5.8,5.9,-1.4,41.9,-10.5,4.1,25, 
2010,3,4.8,14.0,-6.6,9.6,0.1,82.0,-11.5,5.5,35, 
2010,4,8.6,18.3,-3.5,13.7,3.4,53.5,-7.6,5.5,37, 
2010,5,10.5,24.9,-0.1,15.6,5.4,41.3,-4.7,4.9,22, 
2010,6,15.0,24.8,5.6,20.0,10.1,50.3,1.0,4.8,23, 
2010,7,15.2,22.1,7.2,18.9,11.5,149.9,4.0,5.8,33, 
2010,8,13.6,23.0,3.9,17.9,9.3,47.3,-0.5,5.1,25, 
2010,9,13.0,21.9,2.5,16.9,9.1,164.5,-1.1,5.9,29, 
2010,10,9.5,19.5,-4.1,13.7,5.2,59.4,-8.4,5.9,29, 
2010,11,4.7,14.9,-5.3,7.9,1.5,125.2,-9.7,6.1,40, 
2010,12,-1.1,10.6,-14.1,2.4,-4.6,37.2,-16.6,3.6,27, 
2011,1,2.9,11.9,-6.6,6.0,-0.3,47.1,-10.8,4.7,32, 
2011,2,6.3,13.6,-3.1,10.0,2.6,119.0,-6.9,6.8,41, 
2011,3,6.0,16.2,-4.7,11.0,1.1,36.1,-8.6,4.6,41, 
2011,4,10.5,20.6,0.4,16.0,5.0,35.0,-2.9,5.8,32, 
2011,5,10.6,17.3,2.1,14.4,6.9,67.3,-1.3,8.8,43, 
2011,6,11.6,24.1,0.5,16.4,6.7,65.1,-2.5,5.3,28, 
2011,7,14.1,21.6,5.1,18.3,9.9,60.3,1.6,4.7,27, 
2011,8,13.1,21.7,3.7,17.6,8.7,65.1,-0.1,4.6,23, 
2011,9,13.3,22.2,5.0,16.7,9.8,122.1,1.6,7.8,41, 
2011,10,11.0,18.2,1.9,14.2,7.8,133.0,-2.9,7.6,38, 
2011,11,8.9,14.9,-2.3,12.2,5.7,106.2,-7.6,7.9,37, 
2011,12,5.1,12.6,-4.9,8.1,2.1,87.8,-10.1,8.1,37, 
2012,1,5.8,11.8,-3.1,8.6,3.1,97.4,-7.2,7.7,45, 
2012,2,6.6,13.0,-6.3,9.1,4.1,42.4,-11.3,6.4,28, 
2012,3,7.9,19.6,-2.1,12.5,3.2,15.4,-6.0,5.9,33, 
2012,4,6.7,13.6,-0.5,10.7,2.7,75.4,-5.2,6.3,32, 
2012,5,10.5,23.3,-0.4,15.1,5.9,55.1,-5.3,5.7,31, 
2012,6,13.0,22.7,4.5,16.6,9.3,175.1,0.3,5.7,31, 
2012,7,14.0,22.0,5.5,17.9,10.1,122.1,0.9,5.1,24, 
2012,8,15.4,24.9,6.2,19.3,11.5,128.9,1.3,6.4,32, 
2012,9,11.8,21.9,0.2,15.9,7.7,62.0,-4.5,5.8,32, 
2012,10,8.0,15.2,-1.0,11.9,4.0,90.9,-7.4,5.1,30, 
2012,11,5.5,13.2,-3.5,8.7,2.2,68.3,-8.1,6.1,40, 
2012,12,4.7,12.7,-3.3,7.8,1.6,91.2,-9.0,6.4,47, 
2013,1,4.5,13.4,-5.4,7.4,1.6,117.8,-10.2,6.6,42, 
2013,2,4.1,10.7,-5.8,7.3,0.9,54.8,-10.7,6.0,38, 
2013,3,3.1,11.5,-5.1,6.4,-0.3,40.1,-9.3,7.2,36, 
2013,4,6.6,15.4,-6.5,11.1,2.1,78.1,-11.3,7.7,38, 
2013,5,9.9,19.7,2.4,14.0,5.8,72.2,-2.1,6.9,31, 
2013,6,13.3,22.9,4.6,18.3,8.3,62.6,-0.1,5.4,27, 
2013,7,17.3,28.3,8.2,22.6,12.1,62.8,4.0,4.6,24, 
2013,8,15.1,21.9,6.6,19.3,11.0,52.8,2.3,5.3,24, 
2013,9,13.1,22.5,2.0,17.0,9.1,53.8,-1.3,5.4,34, 
2013,10,11.3,20.2,1.5,14.7,7.9,179.3,-3.4,5.9,34, 
2013,11,5.8,13.2,-3.7,9.1,2.5,46.6,-8.6,5.0,37, 
2013,12,6.1,14.0,-1.3,9.0,3.2,142.5,-7.2,8.9,58, 
2014,1,4.6,11.4,-3.1,7.6,1.6,147.1,-9.2,7.3,40, 
2014,2,5.1,10.7,-4.3,8.3,1.9,154.9,-8.8,9.3,47, 
2014,3,6.5,14.8,-2.9,10.4,2.6,72.3,-7.9,6.6,34, 
2014,4,9.4,18.7,-0.3,14.3,4.5,55.4,-5.2,6.3,30, 
2014,5,11.3,19.7,4.4,15.1,7.5,128.6,-0.1,5.6,28, 
2014,6,14.1,24.9,4.9,18.9,9.3,63.4,-0.5,4.6,24, 
2014,7,15.8,26.6,6.1,20.7,10.8,31.6, ,4.9,24, 
2014,8,13.4,22.5,3.7,17.5,9.2,153.8,1.3,5.7,29, 
2014,9,13.6,23.3,2.8,18.6,8.7,16.1,-0.8,3.9,20, 
2014,10,10.2,17.4,-1.0,14.3,6.1,121.2,-4.9,6.5,37, 
2014,11,6.9,13.2,-2.1,10.3,3.4,154.4,-6.9,5.2,28, 
2014,12,4.8,12.2,-6.9,7.6,1.9,100.7,-10.4,6.8,38, 
2015,1,4.1,13.5,-5.8,7.4,0.9,92.9,-9.1,8.0,44, 
2015,2,4.1,13.2,-5.1,7.2,0.9,53.7,-8.6,6.1,42, 
2015,3,5.4,14.7,-4.6,9.9,0.9,92.8,-8.3,7.1,40, 
2015,4,7.7,19.2,-4.0,13.8,1.7,64.2,-8.3,5.5,31, 
2015,5,9.5,17.0,0.2,13.6,5.3,135.3,-2.8,7.2,33, 
2015,6,12.7,23.2,3.7,17.4,8.0,37.1,-2.4,6.1,37, 
2015,7,13.4,22.6,4.1,17.5,9.4,76.5,-0.0,6.1,29, 
2015,8,13.4,22.2,4.0,18.1,8.7,97.1,0.5,5.4,30, 
2015,9,11.6,20.3,3.6,15.9,7.3,39.2,-0.9,5.0,22, 
2015,10,9.8,18.5,0.6,13.9,5.6,57.6,-2.5,5.2,30, 
2015,11,7.9,15.4,-2.6,11.6,4.2,184.4,-6.7,7.5,41, 
2015,12,7.4,14.3,-0.6,10.6,4.1,274.3,-3.3,9.3,44, 
2016,1,4.9,13.5,-3.6,8.1,1.7,121.9,-9.0,7.5,39, 
2016,2,4.1,11.7,-5.9,7.7,0.5,111.8,-10.2,7.1,42, 
2016,3,5.7,13.2,-5.1,10.0,1.5,58.2,-9.3,6.1,40, 
2016,4,6.6,16.2,-1.7,10.9,2.3,91.2,-8.0,6.3,33, 
2016,5,11.6,21.0,2.6,16.2,7.0,61.6,-2.8,5.8,29, 
2016,6,14.4,23.2,5.0,18.6,10.2,130.3,-0.7,4.6,25, 
2016,7,15.1,27.0,6.8,18.9,11.3,70.1,3.0,5.2,25, 
2016,8,14.9,23.4,5.8,18.8,11.0,98.6,5.2,5.8,28, 
2016,9,13.5,23.4,2.9,17.3,9.8,90.5,-0.1,6.4,35, 
2016,10,10.1,17.1,0.1,13.6,6.5,33.9,-2.2,5.2,28, 
2016,11,5.1,14.3,-3.0,8.6,1.6,50.7,-7.3,4.8,27, 
2016,12,5.7,14.8,-5.5,9.1,2.3,69.5,-9.1,5.8,33, 
2017,1,5.4,11.3,-3.9,8.2,2.6,41.4,-9.5,6.0,33, 
2017,2,5.5,12.3,-5.6,8.6,2.4,75.2,-9.5,7.8,52, 
2017,3,7.5,15.9,-1.7,11.3,3.8,83.7,-6.0,7.0,32, 
2017,4,8.2,17.4,-1.0,12.3,4.2,14.1,-4.1,5.4,29, 
2017,5,11.7,24.2,-0.1,16.9,6.6,70.7,-3.7,6.1,33, 
2017,6,13.9,25.9,3.6,18.0,9.8,98.1,0.8,6.1,28, 
2017,7,14.7,25.0,4.2,19.2,10.2,90.5,0.0,5.2,34, 
2017,8,13.8,21.6,4.3,18.2,9.5,77.4,1.5,5.2,27, 
2017,9,12.0,21.8,1.7,16.1,8.0,113.1,-0.6,5.8,35, 
2017,10,10.7,17.5,0.9,14.2,7.2,104.4,-2.8,6.7,49, 
2017,11,6.0,14.8,-3.5,9.6,2.4,78.2,-8.0,5.2,29, 
2017,12,4.9,13.0,-5.3,7.7,2.0,106.1,-9.2,6.0,44, 
2018,1,4.7,12.2,-2.4,7.8,1.5,148.1,-7.2,7.7,47, 
2018,2,3.1,12.8,-4.8,6.6,-0.3,52.4,-8.5,6.5,35, 
2018,3,4.1,13.4,-5.1,7.9,0.3,73.6,-8.9,7.0,39, 
2018,4,8.2,19.4,-5.3,12.3,4.0,58.9,-8.6,7.0,43, 
2018,5,11.8,23.7,0.9,17.1,6.6,33.9,-2.2,5.7,30, 
2018,6,15.6,28.7,4.3,21.3,9.8,27.1,-0.3,4.8,41, 
2018,7,16.2,27.4,6.0,21.5,10.9,33.5,2.4,4.6,25, 
2018,8,14.7,23.7,2.6,19.1,10.3,60.2,-0.2,5.1,25, 
2018,9,11.6,21.9,-1.6,16.0,7.1,45.8,-4.0,5.5,51, 
2018,10,9.0,19.9,-3.9,13.2,4.8,41.7,-7.0,5.8,36, 
2018,11,7.2,14.4,-4.1,10.2,4.2,105.8,-7.9,7.4,39, 
2018,12,7.3,12.4,-2.0,9.5,5.1,100.6,-6.5,6.9,40, 
2019,1,5.1,11.2,-4.8,7.5,2.7,41.3,-9.7,5.2,33, 
2019,2,7.0,16.0,-3.7,10.7,3.2,48.8,-8.5,8.2,43, 
2019,3,6.7,16.4,-2.5,11.0,2.3,157.1,-6.4,7.0,39, 
2019,4,8.7,21.1,-2.1,12.9,4.6,58.6,-5.9,6.8,41, 
2019,5,10.6,19.8,-2.5,15.4,5.9,43.2,-6.4,4.9,26, 
2019,6,12.5,23.0,3.1,17.1,8.0,79.6,-0.4,5.7,30, 
2019,7,16.1,24.6,6.3,20.5,11.7,78.1,3.0,5.3,29, 
2019,8,15.0,23.7,4.7,19.3,10.8,151.9,1.6,6.1,29, 
2019,9,12.6,21.6,2.9,17.3,7.9,131.7,0.8,5.4,32, 
2019,10,8.9,16.4,-1.1,12.6,5.1,90.8,-4.9,5.6,32, 
2019,11,5.9,12.7,-4.0,8.6,3.2,126.7,-7.8,5.3,30, 
2019,12,5.4,12.7,-2.3,8.2,2.6,82.8,-6.3,7.1,41, 
2020,1,5.5,13.9,-6.1,8.5,2.4,54.4,-9.0,7.2,48, 
2020,2,5.2,12.4,-2.3,8.7,1.8,197.5,-5.7,9.3,41, 
2020,3,6.1,15.8,-3.8,10.4,1.7,61.0,-7.6,7.2,41, 
2020,4,9.5,20.3,-3.0,14.6,4.4,41.9,-7.0,6.0,29, 
2020,5,11.7,25.6,-3.2,17.5,6.0,10.1,-7.0,6.0,40, 
2020,6,13.6,25.1,3.9,17.8,9.5,96.6,-0.1,5.9,32, 
2020,7,14.1,20.6,3.7,17.7,10.5,126.3,-0.6,5.7,32, 
2020,8,14.9,24.4,5.5,18.8,11.0,114.0,0.1,5.5,45, 
2020,9,12.7,22.4,-1.7,16.9,8.5,68.3,-4.2,5.7,24, 
2020,10,9.4,15.0,0.7,12.7,6.1,131.8,-2.4,6.8,37, 
2020,11,7.6,15.6,-1.1,10.8,4.3,87.7,-4.9,6.8,36, 
2020,12,4.5,11.8,-2.9,7.2,1.8,89.3,-7.9,6.6,38, 
2021,1,3.3,10.8,-8.2,6.3,0.3,126.9,-12.5,5.4,31, 
2021,2,5.6,13.3,-2.3,8.5,2.7,80.3,-6.7,8.6,40, 
2021,3,7.4,17.4,-2.7,10.9,3.9,80.9,-6.7,6.8,34, 
2021,4,7.0,17.6,-3.4,12.2,1.7,25.5,-8.2,5.3,27, 
2021,5,9.3,21.6,-3.3,14.5,4.0,107.4,-7.0,6.0,32, 
2021,6,13.8,22.3,3.7,18.7,8.9,17.4,-1.2,5.5,28, 
2021,7,17.1,29.5,6.2,21.7,12.4,74.9,2.9,4.1,22, 
2021,8,14.9,23.9,4.8,19.2,10.6,142.1,1.2,4.7,30, 
2021,9,14.5,25.4,4.4,18.4,10.6,58.1,-0.5,4.7,25, 
2021,10,11.4,19.3,2.8,14.7,8.0,97.7,-1.5,6.1,32, 
2021,11,7.8,16.5,0.2,10.7,4.9,41.6,-4.7,5.5,30, 
2021,12,6.3,13.4,-2.1,9.1,3.6,128.0,-5.8,6.6,49, 
2022,1,5.1,14.1,-4.4,8.5,1.7,47.6,-8.4,5.6,34, 
2022,2,6.2,13.0,-2.6,9.5,2.8,131.8,-8.4,8.7,49, 
2022,3,6.6,18.3,-4.9,12.1,1.1,46.2,-10.1,6.0,39, 
2022,4,8.1,16.9,-4.6,12.9,3.3,48.7,-8.8,6.4,38, 
2022,5,12.0,19.8,4.1,16.3,7.8,53.4,-0.9,6.3,31, 
2022,6,13.5,22.6,4.5,17.6,9.4,100.6,-0.5,5.9,30, 
2022,7,16.2,30.4,7.1,20.6,11.7,31.6,3.4,4.9,25, 
2022,8,15.5,27.7,5.2,21.2,9.8,35.2,1.5,4.6,27, 
2022,9,12.9,20.6,2.4,17.3,8.5,104.1,-0.7,4.8,28, 
2022,10,11.3,17.6,0.8,15.1,7.4,208.8,-1.9,7.0,33, 
2022,11,8.2,16.4,-1.1,11.2,5.2,109.3,-5.6,7.5,36, 
2022,12,3.4,13.1,-6.8,6.2,0.6,84.5,-9.1,5.5,29, 
2023,1,5.3,12.4,-5.6,8.1,2.5,81.1,-10.0,6.5,39, 
2023,2,6.8,13.4,-4.3,9.9,3.7,29.8,-8.0,6.4,26, 
2023,3,6.9,16.4,-3.1,10.4,3.3,141.4,-7.6,6.7,34, 
2023,4,8.7,19.5,-2.5,13.3,4.1,82.8,-6.4,6.5,39, 
2023,5,12.3,21.2,1.8,17.3,7.3,36.4,-1.0,5.0,24, 
2023,6,15.9,25.7,5.7,20.9,10.9,53.3,0.9,5.7,24, 
2023,7,14.5,21.3,6.9,18.2,10.9,178.8,3.5,5.8,31, 
2023,8,15.3,23.4,6.7,19.3,11.4,114.3,3.1,5.9,32, 
2023,9,14.3,28.0,3.4,18.7,10.0,132.9,0.7,5.6,35, 
2023,10,10.8,22.8,-1.3,14.6,7.0,104.5,-4.5,5.2,25, 
2023,11,6.8,13.4,-2.1,10.1,3.6,71.2,-5.2,5.6,53, 
2023,12,6.5,12.4,-4.8,9.0,4.1,132.0,-9.4,7.9,40, 
2024,1,4.4,13.3,-4.8,7.5,1.3,83.1,-10.4,6.4,47, 
2024,2,7.0,13.0,-0.3,10.1,3.9,91.9,-4.0,6.6,31, 
2024,3,7.0,14.0,-1.2,10.5,3.4,117.3,-5.6,7.2,39, 
2024,4,8.6,17.7,-1.0,12.9,4.4,97.0,-5.7,6.8,45, 
2024,5,13.0,22.8,4.5,17.1,8.9,57.1,1.0,5.2,25, 
2024,6,12.7,23.8,3.5,17.4,8.1,49.4,-1.4,5.2,27, 
2024,7,14.5,23.2,5.6,18.8,10.2,65.6,-0.1,5.0,28, 
2024,8,14.5,22.9,5.1,18.9,10.1,82.7,1.4,6.6,31, 
2024,9,12.3,24.8,0.4,16.5,8.2,47.5,-2.5,5.5,28, 
2024,10,10.5,17.9,-1.5,14.2,6.7,59.9,-6.0,6.4,47, 
2024,11,7.6,17.7,-4.1,10.7,4.6,75.2,-8.4,5.3,37, 
2024,12,6.5,14.0,-3.0,9.5,3.5,64.8,-7.4,6.7,43, 
2025,1,4.1,12.2,-7.5,7.1,1.2,59.8,-11.8,6.0,59, 
2025,2,5.9,13.9,-3.8,8.8,2.9,70.6,-9.0,7.9,38, 
2025,3,7.5,17.9,-2.9,12.1,2.9,24.0,-8.3,5.9,29, 
2025,4,10.0,24.4,-2.3,15.3,4.7,86.1,-6.3,6.0,26, 
2025,5,11.9,21.7,-0.2,17.9,5.9,64.5,-4.3,5.1,29, 
